BT,40.13
intel
BT,39.90
intel
BT,40.15
intel
BT,40.49
intel
BT,39.92
intel
CG,10.05
intel
CG,9.81
intel
CG,11.03
intel
CG,8.97
intel
CG,10.28
intel
EP,4.72
intel
EP,4.72
intel
EP,4.76
intel
EP,4.75
intel
EP,4.70
intel
FT,6.87
intel
FT,6.81
intel
FT,6.66
intel
FT,6.90
intel
FT,6.64
intel
MG,1.94
intel
MG,2.03
intel
MG,1.98
intel
MG,1.94
intel
MG,1.94
intel
SP,25.46
intel
SP,25.02
intel
SP,25.72
intel
SP,26.08
intel
SP,26.13
intel
UA,50.86
intel
UA,50.72
intel
UA,50.72
intel
UA,49.90
intel
UA,50.10
intel
