BT,39.90
intel
BT,39.96
intel
BT,39.81
intel
BT,40.04
intel
BT,39.84
intel
CG,10.00
intel
CG,10.35
intel
CG,9.46
intel
CG,10.50
intel
CG,9.79
intel
EP,4.77
intel
EP,4.75
intel
EP,4.74
intel
EP,4.74
intel
EP,4.74
intel
FT,6.62
intel
FT,6.60
intel
FT,6.67
intel
FT,6.66
intel
FT,6.58
intel
MG,1.95
intel
MG,1.94
intel
MG,1.97
intel
MG,1.94
intel
MG,1.94
intel
SP,25.87
intel
SP,26.48
intel
SP,24.93
intel
SP,25.88
intel
SP,25.95
intel
UA,49.96
intel
UA,50.35
intel
UA,49.25
intel
UA,51.03
intel
UA,49.86
intel
