BT,80.89,204.411447
CG,36.770258,1253.878084
EP,100.000000,787.001069
FT,87.632361,939.820830
IS,5.002231,21.739045
MG,69.166350,5568.733071
SP,53.754627,191.545266
UA,82.371738,150.835803
