bt,426.007,ncc,1
cg,9.108,ncc,1
ep,15.545,ncc,1
ft,11.996,ncc,1
is,15.913,ncc,1
mg,.706,ncc,1
sp,238.942,ncc,1
ua,178.324,ncc,1
