bt,217.930,ncc,1
cg,5.522,ncc,1
ep,72.965,ncc,1
ft,7.794,ncc,1
is,5.824,ncc,1
mg,1.785,ncc,1
sp,132.175,ncc,1
ua,935.087,ncc,1
