BT,39.89
intel
BT,39.58
intel
CG,11.14
intel
CG,9.74
intel
EP,4.64
intel
EP,4.76
intel
FT,6.60
intel
FT,6.59
intel
MG,1.94
intel
MG,1.94
intel
SP,25.62
intel
SP,25.79
intel
UA,50.32
intel
UA,49.77
intel
